frame_index,elapsed_seconds,epoch_seconds,current_speed,current_angle,marker
155,10.758996,1781116757.436425,172,70,
156,10.823800,1781116757.501230,172,70,
157,10.890275,1781116757.567704,172,70,
158,10.974097,1781116757.651526,172,70,
159,11.053622,1781116757.731051,172,70,
160,11.114166,1781116757.791595,172,70,
161,11.188481,1781116757.865911,172,70,
162,11.254574,1781116757.932003,172,70,
163,11.326000,1781116758.003429,172,70,
164,11.402863,1781116758.080292,172,70,
165,11.470846,1781116758.148275,172,70,
166,11.575386,1781116758.252815,172,70,
167,11.651567,1781116758.328996,172,70,auto_front_wall
168,11.727011,1781116758.404440,172,70,
169,11.789078,1781116758.466507,172,70,
170,11.857579,1781116758.535008,212,73,
171,11.922018,1781116758.599447,212,76,
172,11.995995,1781116758.673424,212,79,
173,12.077146,1781116758.754575,212,82,
174,12.143186,1781116758.820616,188,82,
175,12.220714,1781116758.898143,212,85,
176,12.287905,1781116758.965334,188,82,
177,12.357132,1781116759.034562,188,82,
178,12.442245,1781116759.119675,188,80,
179,12.520912,1781116759.198341,188,82,
180,12.594526,1781116759.271955,212,85,
181,12.660528,1781116759.337957,212,87,
182,12.730245,1781116759.407674,212,87,
183,12.804407,1781116759.481836,212,87,
184,12.874029,1781116759.551459,212,87,
185,12.944516,1781116759.621945,212,85,
186,13.048903,1781116759.726332,212,87,
187,13.119367,1781116759.796796,212,87,
188,13.195010,1781116759.872439,212,87,
189,13.268335,1781116759.945764,212,87,
190,13.344515,1781116760.021944,212,87,
191,13.414502,1781116760.091931,212,85,
192,13.501734,1781116760.179164,212,87,
193,13.570948,1781116760.248378,212,87,
194,13.638329,1781116760.315758,212,84,
195,13.701075,1781116760.378505,212,86,
196,13.767515,1781116760.444944,172,79,
197,13.833210,1781116760.510640,172,72,
198,13.895987,1781116760.573416,172,70,
199,13.965465,1781116760.642894,172,70,
200,14.052418,1781116760.729848,172,70,
201,14.112093,1781116760.789522,172,70,auto_front_wall
202,14.170432,1781116760.847861,172,70,
203,14.225353,1781116760.902782,172,70,
204,14.277231,1781116760.954660,172,70,
205,14.328041,1781116761.005470,172,70,
206,14.380530,1781116761.057959,172,70,
207,14.437049,1781116761.114478,172,70,
208,14.521561,1781116761.198991,172,70,
209,14.567465,1781116761.244894,172,70,
210,14.612825,1781116761.290254,172,70,
211,14.683712,1781116761.361141,172,70,
212,14.730398,1781116761.407828,172,70,
213,14.776350,1781116761.453780,172,70,
214,14.826057,1781116761.503486,172,70,
215,14.884493,1781116761.561922,172,70,
216,14.942882,1781116761.620311,172,70,
217,15.002819,1781116761.680248,172,70,
218,15.053159,1781116761.730588,172,70,
219,15.101709,1781116761.779139,172,70,
220,15.156839,1781116761.834268,172,70,
221,15.208272,1781116761.885702,172,70,
222,15.257466,1781116761.934895,172,70,
223,15.310196,1781116761.987625,172,70,
224,15.359533,1781116762.036962,172,70,
225,15.409709,1781116762.087138,172,70,
226,15.466267,1781116762.143696,172,70,
227,15.539401,1781116762.216830,172,70,auto_front_wall
228,15.597046,1781116762.274475,172,70,
229,15.658265,1781116762.335694,172,70,
230,15.704849,1781116762.382279,172,70,
231,15.750851,1781116762.428280,172,70,
232,15.798897,1781116762.476326,172,70,
233,15.845781,1781116762.523210,172,70,
234,15.894389,1781116762.571819,172,70,
235,15.947923,1781116762.625352,172,70,
236,16.004832,1781116762.682261,172,70,
237,16.056466,1781116762.733895,172,70,
238,16.102991,1781116762.780420,172,70,
239,16.149482,1781116762.826911,172,70,
240,16.201474,1781116762.878904,172,70,
241,16.244856,1781116762.922286,172,70,
242,16.297057,1781116762.974487,172,70,
243,16.345233,1781116763.022662,172,70,
244,16.399211,1781116763.076640,172,70,auto_curve_too_long
245,16.455387,1781116763.132816,172,70,
246,16.510754,1781116763.188184,172,70,
247,16.578206,1781116763.255635,172,70,
248,16.631541,1781116763.308970,172,70,
249,16.690951,1781116763.368380,172,70,
250,16.753878,1781116763.431308,172,70,
251,16.811877,1781116763.489306,172,70,
252,16.875225,1781116763.552655,212,73,
253,16.942453,1781116763.619882,212,76,
254,17.004929,1781116763.682359,212,79,
255,17.070575,1781116763.748004,212,82,
256,17.131701,1781116763.809130,212,85,
257,17.200507,1781116763.877937,212,88,
258,17.269823,1781116763.947253,212,88,
259,17.334706,1781116764.012136,212,88,
260,17.403235,1781116764.080664,212,89,
261,17.469429,1781116764.146859,212,89,
262,17.538055,1781116764.215485,212,86,
263,17.619188,1781116764.296617,212,84,
264,17.684524,1781116764.361953,212,84,
265,17.749594,1781116764.427024,212,81,
266,17.811832,1781116764.489262,212,81,
267,17.874661,1781116764.552090,212,84,
268,17.932389,1781116764.609818,172,77,
269,18.005754,1781116764.683183,172,70,
270,18.072502,1781116764.749931,172,70,
271,18.133787,1781116764.811216,172,70,
272,18.196719,1781116764.874148,172,70,
273,18.265877,1781116764.943306,172,70,auto_front_wall
274,18.326879,1781116765.004308,172,70,
275,18.388332,1781116765.065761,172,70,
276,18.454730,1781116765.132159,172,70,
277,18.515873,1781116765.193302,172,70,
278,18.575551,1781116765.252980,172,70,
279,18.644088,1781116765.321517,172,70,
280,18.697750,1781116765.375179,172,70,
281,18.749210,1781116765.426639,172,70,
282,18.801054,1781116765.478483,172,70,
283,18.858467,1781116765.535896,172,70,
284,18.918515,1781116765.595944,172,70,
285,18.976242,1781116765.653671,172,70,
286,19.065551,1781116765.742980,172,70,
287,19.123003,1781116765.800433,172,70,
288,19.193112,1781116765.870542,172,70,
289,19.244665,1781116765.922094,172,70,
290,19.298325,1781116765.975754,172,70,
291,19.354299,1781116766.031728,172,70,
292,19.407820,1781116766.085249,172,70,
293,19.472499,1781116766.149928,172,70,
294,19.566006,1781116766.243435,172,70,
295,19.622388,1781116766.299818,172,70,
296,19.706253,1781116766.383682,172,70,auto_front_wall
297,19.762422,1781116766.439851,172,70,
298,19.825938,1781116766.503367,172,70,
299,19.883739,1781116766.561169,172,70,
300,19.952411,1781116766.629840,172,70,
301,20.021405,1781116766.698835,172,70,
302,20.080814,1781116766.758243,172,70,
303,20.158607,1781116766.836036,212,73,
304,20.219532,1781116766.896961,212,76,
305,20.280257,1781116766.957686,212,79,
306,20.345535,1781116767.022964,212,82,
307,20.411576,1781116767.089005,212,85,
308,20.489104,1781116767.166533,212,88,
309,20.567079,1781116767.244509,212,88,
310,20.633458,1781116767.310887,212,90,
311,20.732091,1781116767.409521,212,87,
312,20.798439,1781116767.475868,212,86,
313,20.868198,1781116767.545628,212,85,
314,20.946999,1781116767.624429,212,87,
315,21.048292,1781116767.725721,212,90,
316,21.119313,1781116767.796742,212,88,
317,21.194396,1781116767.871825,212,90,
318,21.273025,1781116767.950454,212,88,
319,21.346215,1781116768.023644,212,86,
320,21.424679,1781116768.102108,212,85,
321,21.511886,1781116768.189315,212,85,
322,21.582236,1781116768.259665,212,85,
323,21.652333,1781116768.329762,212,88,
324,21.732573,1781116768.410002,188,85,
325,21.791779,1781116768.469208,212,88,
326,21.855435,1781116768.532864,212,85,
327,21.920553,1781116768.597982,172,78,
328,22.015106,1781116768.692535,172,71,
329,22.086287,1781116768.763716,172,70,
330,22.180399,1781116768.857828,172,70,
331,22.248240,1781116768.925669,172,70,auto_front_wall
332,22.338143,1781116769.015572,172,70,
333,22.399354,1781116769.076783,172,70,
334,22.462248,1781116769.139677,172,70,
335,22.516262,1781116769.193691,172,70,
336,22.570583,1781116769.248013,172,70,
337,22.641885,1781116769.319314,172,70,
338,22.692896,1781116769.370325,172,70,
339,22.769019,1781116769.446448,172,70,
340,22.821865,1781116769.499295,172,70,
341,22.872413,1781116769.549843,172,70,
342,22.928744,1781116769.606173,172,70,
343,22.992271,1781116769.669700,172,70,
344,23.064039,1781116769.741468,172,70,
345,23.118011,1781116769.795440,172,70,
346,23.172371,1781116769.849800,172,70,
347,23.229512,1781116769.906941,172,70,
348,23.280759,1781116769.958188,172,70,
349,23.331446,1781116770.008875,172,70,
350,23.382403,1781116770.059832,172,70,
351,23.450409,1781116770.127839,172,70,
352,23.541040,1781116770.218469,172,70,
353,23.595145,1781116770.272575,172,70,
354,23.659938,1781116770.337368,172,70,auto_front_wall
355,23.717539,1781116770.394968,172,70,
356,23.776365,1781116770.453794,172,70,
357,23.822323,1781116770.499753,172,70,
358,23.880636,1781116770.558065,172,70,
359,23.932037,1781116770.609466,172,70,
360,24.015823,1781116770.693253,172,70,
361,24.066487,1781116770.743916,172,70,
362,24.115388,1781116770.792817,172,70,
363,24.171688,1781116770.849118,172,70,
364,24.231373,1781116770.908803,172,70,
365,24.285111,1781116770.962540,172,70,
366,24.339224,1781116771.016653,172,70,
367,24.394035,1781116771.071464,172,70,
368,24.462254,1781116771.139683,172,70,
369,24.571678,1781116771.249108,172,70,auto_curve_too_long
370,24.631831,1781116771.309260,172,70,
371,24.686826,1781116771.364255,172,70,
372,24.754053,1781116771.431482,172,70,
373,24.824761,1781116771.502190,172,70,
374,24.896562,1781116771.573991,212,73,
375,24.966007,1781116771.643436,212,76,
376,25.050783,1781116771.728212,212,79,
377,25.114069,1781116771.791498,212,82,
378,25.186720,1781116771.864150,212,85,
379,25.250535,1781116771.927964,212,87,
380,25.318369,1781116771.995799,212,90,
381,25.392201,1781116772.069630,212,87,
382,25.461669,1781116772.139098,212,84,
383,25.528000,1781116772.205429,212,81,
384,25.596081,1781116772.273510,172,74,
385,25.661059,1781116772.338488,184,77,
386,25.734224,1781116772.411653,184,80,
387,25.800801,1781116772.478230,184,81,
388,25.884281,1781116772.561710,184,80,
389,25.958032,1781116772.635461,184,80,
390,26.043364,1781116772.720793,172,73,
391,26.115005,1781116772.792435,172,70,
392,26.179479,1781116772.856908,172,70,
393,26.242642,1781116772.920071,172,70,
394,26.313638,1781116772.991067,172,70,
395,26.380890,1781116773.058319,172,70,auto_front_wall
396,26.452296,1781116773.129726,172,70,
397,26.520926,1781116773.198356,172,70,
398,26.581287,1781116773.258716,172,70,
399,26.640251,1781116773.317680,172,70,
400,26.699058,1781116773.376487,172,70,
401,26.761295,1781116773.438724,172,70,
402,26.822444,1781116773.499874,172,70,
403,26.894581,1781116773.572011,172,70,
404,26.956684,1781116773.634113,172,70,
405,27.018523,1781116773.695952,172,70,
406,27.104482,1781116773.781911,172,70,
407,27.164405,1781116773.841835,172,70,
408,27.225897,1781116773.903326,172,70,
409,27.282665,1781116773.960094,172,70,
410,27.340966,1781116774.018395,172,70,
411,27.410425,1781116774.087854,172,70,
412,27.476753,1781116774.154182,172,70,
413,27.569751,1781116774.247180,172,70,
414,27.634051,1781116774.311480,172,70,
415,27.698274,1781116774.375704,212,73,
416,27.764360,1781116774.441789,212,76,
417,27.845841,1781116774.523271,212,79,
418,27.943887,1781116774.621316,212,82,
419,28.036166,1781116774.713595,212,85,
420,28.115170,1781116774.792599,188,82,
421,28.186259,1781116774.863688,188,82,
422,28.255091,1781116774.932520,212,85,
423,28.330815,1781116775.008245,212,88,
424,28.402408,1781116775.079837,212,85,
425,28.500884,1781116775.178313,212,87,
426,28.576211,1781116775.253640,188,84,
427,28.667250,1781116775.344679,212,87,
428,28.741137,1781116775.418566,212,87,
429,28.807119,1781116775.484548,212,87,
430,28.877683,1781116775.555112,212,87,
431,28.960608,1781116775.638037,212,90,
432,29.062139,1781116775.739568,212,88,
433,29.127349,1781116775.804778,212,88,
434,29.205437,1781116775.882866,212,87,
435,29.273697,1781116775.951127,212,88,
436,29.343731,1781116776.021160,212,87,
437,29.416007,1781116776.093436,212,87,
438,29.495646,1781116776.173076,212,87,
439,29.568285,1781116776.245714,212,87,
440,29.655044,1781116776.332473,212,84,
441,29.711363,1781116776.388792,212,87,
442,29.774143,1781116776.451572,172,80,
443,29.836605,1781116776.514035,172,73,
444,29.895126,1781116776.572555,172,70,
445,29.985773,1781116776.663202,184,73,
446,30.053559,1781116776.730988,184,76,
447,30.127135,1781116776.804564,184,79,
448,30.183871,1781116776.861300,184,81,
449,30.239833,1781116776.917262,184,80,
450,30.296067,1781116776.973497,172,73,
451,30.351233,1781116777.028662,172,70,
452,30.406360,1781116777.083790,172,70,
453,30.500892,1781116777.178321,172,70,
454,30.561896,1781116777.239325,172,70,
455,30.648940,1781116777.326370,172,70,auto_front_wall
456,30.699949,1781116777.377378,172,70,
457,30.746502,1781116777.423932,172,70,
458,30.793789,1781116777.471218,172,70,
459,30.861275,1781116777.538704,172,70,
460,30.912826,1781116777.590255,172,70,
461,30.994173,1781116777.671602,172,70,
462,31.049301,1781116777.726730,172,70,
463,31.104472,1781116777.781901,172,70,
464,31.151822,1781116777.829251,172,70,
465,31.207615,1781116777.885045,172,70,
466,31.255168,1781116777.932597,172,70,
467,31.310239,1781116777.987668,172,70,
468,31.359241,1781116778.036670,172,70,
469,31.417477,1781116778.094906,172,70,
470,31.486109,1781116778.163538,172,70,
471,31.552910,1781116778.230339,172,70,
472,31.604538,1781116778.281968,172,70,
473,31.654009,1781116778.331439,172,70,
474,31.703625,1781116778.381054,172,70,
475,31.760607,1781116778.438036,172,70,
476,31.810755,1781116778.488185,172,70,
477,31.857870,1781116778.535299,172,70,
478,31.911825,1781116778.589254,172,70,
479,31.971539,1781116778.648968,172,70,
480,32.046181,1781116778.723611,172,70,auto_front_wall
481,32.093044,1781116778.770473,172,70,
482,32.138719,1781116778.816148,172,70,
483,32.191312,1781116778.868741,172,70,
484,32.237059,1781116778.914489,172,70,
485,32.283954,1781116778.961383,172,70,
486,32.333849,1781116779.011278,172,70,
487,32.383911,1781116779.061340,172,70,auto_curve_too_long
488,32.458283,1781116779.135712,172,70,
489,32.516331,1781116779.193760,172,70,
490,32.567400,1781116779.244829,172,70,
491,32.620767,1781116779.298196,172,70,
492,32.692293,1781116779.369722,172,70,
493,32.747821,1781116779.425250,172,70,
494,32.804019,1781116779.481448,172,70,
495,32.863699,1781116779.541128,188,73,
496,32.929756,1781116779.607186,212,76,
497,32.999322,1781116779.676751,212,79,
498,33.077864,1781116779.755293,212,82,
499,33.141193,1781116779.818622,212,85,
500,33.207109,1781116779.884539,188,82,
501,33.275148,1781116779.952578,212,81,
502,33.340384,1781116780.017813,212,84,
503,33.406262,1781116780.083691,212,87,
504,33.482710,1781116780.160139,212,85,
505,33.551241,1781116780.228670,212,85,
506,33.611865,1781116780.289294,212,85,
507,33.696925,1781116780.374354,212,83,
508,33.758238,1781116780.435667,212,85,
509,33.822911,1781116780.500340,212,85,
510,33.892209,1781116780.569638,212,86,
511,33.957854,1781116780.635283,212,85,
512,34.023458,1781116780.700887,212,86,
513,34.102327,1781116780.779756,212,86,
514,34.159525,1781116780.836955,212,86,
515,34.217723,1781116780.895153,172,79,
516,34.276342,1781116780.953771,172,72,
517,34.329569,1781116781.006998,172,70,
518,34.386421,1781116781.063850,172,70,
519,34.447655,1781116781.125084,172,70,
520,34.531021,1781116781.208450,172,70,
521,34.594533,1781116781.271962,172,70,auto_front_wall
522,34.651895,1781116781.329324,172,70,
523,34.707300,1781116781.384729,172,70,
524,34.766953,1781116781.444383,172,70,
525,34.843709,1781116781.521138,172,70,
526,34.902125,1781116781.579554,172,70,
527,34.964312,1781116781.641741,172,70,
528,35.026975,1781116781.704404,172,70,
529,35.095746,1781116781.773175,172,70,
530,35.149521,1781116781.826950,172,70,
531,35.201338,1781116781.878767,172,70,
532,35.254046,1781116781.931475,172,70,
533,35.303523,1781116781.980953,172,70,
534,35.352170,1781116782.029599,172,70,
535,35.405294,1781116782.082724,172,70,
536,35.460388,1781116782.137817,172,70,
537,35.519737,1781116782.197167,172,70,
538,35.570823,1781116782.248252,172,70,
539,35.622955,1781116782.300384,172,70,
540,35.685787,1781116782.363216,172,70,
541,35.735896,1781116782.413325,172,70,
542,35.786729,1781116782.464158,172,70,
543,35.836986,1781116782.514415,172,70,
544,35.889354,1781116782.566783,172,70,
545,35.951034,1781116782.628463,172,70,
546,36.042031,1781116782.719460,172,70,auto_front_wall
547,36.114989,1781116782.792418,172,70,
548,36.170651,1781116782.848080,172,70,
549,36.221750,1781116782.899179,172,70,
550,36.301768,1781116782.979198,172,70,
551,36.355931,1781116783.033360,172,70,
552,36.416157,1781116783.093586,172,70,
553,36.509511,1781116783.186940,172,70,
554,36.570619,1781116783.248048,172,70,
555,36.626331,1781116783.303761,172,70,
556,36.690603,1781116783.368033,172,70,
557,36.751733,1781116783.429162,172,70,
558,36.822467,1781116783.499896,212,73,
559,36.896513,1781116783.573942,212,76,auto_curve_too_long
560,36.993459,1781116783.670888,212,79,
561,37.061226,1781116783.738655,212,82,
562,37.138411,1781116783.815840,212,85,
563,37.219063,1781116783.896492,212,88,
564,37.283554,1781116783.960983,212,90,
565,37.347788,1781116784.025217,212,87,
566,37.416363,1781116784.093792,212,86,
567,37.499052,1781116784.176481,212,86,
568,37.565450,1781116784.242879,228,86,
569,37.660432,1781116784.337862,228,86,
570,37.733669,1781116784.411098,228,86,
571,37.808575,1781116784.486005,212,86,
572,37.880405,1781116784.557834,212,86,
573,37.958929,1781116784.636358,212,86,
574,38.047413,1781116784.724842,212,83,
575,38.118110,1781116784.795540,212,86,
576,38.199086,1781116784.876515,212,88,
577,38.272139,1781116784.949568,212,88,
578,38.342070,1781116785.019499,212,88,
579,38.409873,1781116785.087303,212,86,
580,38.481083,1781116785.158512,188,83,
581,38.563463,1781116785.240892,188,82,
582,38.653392,1781116785.330821,212,81,
583,38.721791,1781116785.399220,212,81,
584,38.795702,1781116785.473131,212,84,
585,38.859213,1781116785.536642,212,86,
586,38.922024,1781116785.599453,172,79,
587,38.987744,1781116785.665173,172,72,
588,39.054619,1781116785.732048,172,70,
589,39.106809,1781116785.784238,172,70,
590,39.162422,1781116785.839851,172,70,
591,39.248862,1781116785.926291,172,70,auto_front_wall
592,39.312407,1781116785.989836,172,70,
593,39.399668,1781116786.077098,172,70,
594,39.460196,1781116786.137625,172,70,
595,39.523460,1781116786.200889,172,70,
596,39.578406,1781116786.255836,172,70,
597,39.634495,1781116786.311924,172,70,
598,39.688016,1781116786.365445,172,70,
599,39.740438,1781116786.417867,172,70,
600,39.794434,1781116786.471863,172,70,
601,39.842585,1781116786.520014,172,70,
602,39.895669,1781116786.573098,172,70,
603,39.964918,1781116786.642347,172,70,
604,40.039186,1781116786.716616,172,70,
605,40.095390,1781116786.772819,172,70,
606,40.148726,1781116786.826156,172,70,
607,40.206535,1781116786.883964,172,70,
608,40.273642,1781116786.951072,172,70,
609,40.329202,1781116787.006632,172,70,
610,40.390293,1781116787.067723,172,70,
611,40.460348,1781116787.137777,172,70,
612,40.526325,1781116787.203754,172,70,
613,40.588371,1781116787.265800,172,70,
614,40.670018,1781116787.347448,172,70,auto_front_wall
615,40.746822,1781116787.424252,172,70,
616,40.802107,1781116787.479537,172,70,
617,40.855916,1781116787.533345,172,70,
618,40.910437,1781116787.587866,172,70,
619,40.973574,1781116787.651003,172,70,
620,41.052942,1781116787.730371,172,70,
621,41.106297,1781116787.783726,172,70,
622,41.158817,1781116787.836246,172,70,
623,41.213135,1781116787.890564,172,70,
624,41.282816,1781116787.960245,172,70,
625,41.342026,1781116788.019455,172,70,
626,41.402581,1781116788.080010,172,70,
627,41.473907,1781116788.151336,212,73,
628,41.548007,1781116788.225436,212,76,auto_curve_too_long
629,41.633167,1781116788.310596,212,79,
630,41.696295,1781116788.373724,212,82,
631,41.760043,1781116788.437472,212,85,
632,41.826358,1781116788.503788,212,88,
633,41.894605,1781116788.572034,212,87,
634,41.974337,1781116788.651767,212,87,
635,42.050349,1781116788.727778,212,87,
636,42.120593,1781116788.798022,212,88,
637,42.186035,1781116788.863464,212,85,
638,42.250894,1781116788.928324,212,82,
639,42.331674,1781116789.009103,212,85,
640,42.401300,1781116789.078729,212,88,
641,42.478472,1781116789.155901,212,85,
642,42.578360,1781116789.255790,212,83,
643,42.638169,1781116789.315598,212,86,
644,42.699008,1781116789.376437,172,79,
645,42.760190,1781116789.437619,172,72,
646,42.823269,1781116789.500699,172,70,
647,42.884690,1781116789.562119,172,70,
648,42.950355,1781116789.627784,172,70,
649,43.016004,1781116789.693434,172,70,auto_front_wall
650,43.079525,1781116789.756954,172,70,
651,43.146302,1781116789.823731,172,70,
652,43.204035,1781116789.881464,172,70,
653,43.261038,1781116789.938467,172,70,
654,43.332087,1781116790.009516,172,70,
655,43.391409,1781116790.068838,172,70,
656,43.451387,1781116790.128816,172,70,
657,43.514192,1781116790.191621,172,70,
658,43.570417,1781116790.247847,172,70,
659,43.635491,1781116790.312920,172,70,
660,43.694361,1781116790.371791,172,70,
661,43.745050,1781116790.422480,172,70,
662,43.804094,1781116790.481523,172,70,
663,43.857460,1781116790.534889,172,70,
664,43.914790,1781116790.592219,172,70,
665,43.968866,1781116790.646296,172,70,
666,44.027562,1781116790.704991,172,70,
667,44.090823,1781116790.768252,172,70,
668,44.144634,1781116790.822063,172,70,
669,44.196407,1781116790.873837,172,70,
670,44.252326,1781116790.929755,172,70,
671,44.303470,1781116790.980899,172,70,
672,44.372220,1781116791.049649,172,70,
673,44.437060,1781116791.114489,172,70,auto_front_wall
674,44.501328,1781116791.178758,172,70,
675,44.563779,1781116791.241208,172,70,
676,44.617300,1781116791.294729,172,70,
677,44.671413,1781116791.348842,172,70,
678,44.727278,1781116791.404707,172,70,
679,44.781643,1781116791.459073,172,70,
680,44.843477,1781116791.520906,172,70,
681,44.899041,1781116791.576471,172,70,
682,44.964377,1781116791.641806,172,70,
683,45.031213,1781116791.708642,172,70,
