time_s,mode,x_cm,y_cm,heading_deg,wheel_actual_deg,wheel_target_deg,planner_selected_deg,servo_command_deg,speed_cm_s,target_speed_cm_s,acceleration_cm_s2,selected_radius_cm,target_distance_cm,required_lateral_shift_cm,current_wall_clearance_cm,front_clearance_cm,recovery_phase,recovery_side,forward_projection_cm,obstacle_in_forward_projection,recovery_reverse_distance_cm,recovery_advance_distance_cm,recovery_reverse_steering_deg,safety_limit_triggered,minimum_distance_cm,minimum_obstacle_cm,minimum_wall_cm,physical_collision,planner_state,phase,active_target_id,selected_pass_side,decision_reason,candidates_evaluated,calculation_time_ms,lap_completed,straight_progress,track_direction,memory_states_json,obstacle_distances_json
3.45,AUTO,57.404,275.529,-151.029,24.978,24.978,24.978,92.0,24.0,24.0,0.0,32.2,,,,,,,,,,,,,11.825,82.569,11.825,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,17.729041996062733,False,0,CLOCKWISE,{},"{""1"": 222.261, ""2"": 82.569, ""3"": 130.328, ""4"": 110.505, ""5"": 205.414, ""6"": 245.787}"
3.5,AUTO,56.377,274.909,-148.894,24.978,24.978,24.978,92.0,24.0,24.0,0.0,32.2,,,,,,,,,,,,,12.264,83.406,12.264,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,17.729041996062733,False,0,CLOCKWISE,{},"{""1"": 222.993, ""2"": 83.406, ""3"": 131.222, ""4"": 109.732, ""5"": 204.756, ""6"": 246.176}"
3.55,AUTO,55.373,274.251,-146.759,24.978,24.978,24.978,92.0,24.0,24.0,0.0,32.2,,,,,,,,,,,,,12.759,84.228,12.759,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,17.729041996062733,False,0,CLOCKWISE,{},"{""1"": 223.704, ""2"": 84.228, ""3"": 132.103, ""4"": 108.942, ""5"": 204.073, ""6"": 246.412}"
3.6,AUTO,54.395,273.557,-144.624,24.978,24.978,24.978,92.0,24.0,24.0,0.0,32.2,,,,,,,,,,,,,13.309,85.035,13.309,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,17.729041996062733,False,0,CLOCKWISE,{},"{""1"": 224.392, ""2"": 85.035, ""3"": 132.971, ""4"": 108.133, ""5"": 203.368, ""6"": 246.339}"
3.65,AUTO,53.443,272.826,-142.488,24.978,24.978,24.978,92.0,24.0,24.0,0.0,32.2,,,,,,,,,,,,,13.913,85.825,13.913,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,17.729041996062733,False,0,CLOCKWISE,{},"{""1"": 225.057, ""2"": 85.825, ""3"": 133.825, ""4"": 107.307, ""5"": 202.641, ""6"": 245.978}"
3.7,AUTO,52.519,272.06,-140.353,24.978,24.978,24.978,92.0,24.0,24.0,0.0,32.2,,,,,,,,,,,,,14.57,86.598,14.57,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,17.799749999539927,False,0,CLOCKWISE,{},"{""1"": 225.699, ""2"": 86.598, ""3"": 134.664, ""4"": 106.465, ""5"": 201.891, ""6"": 245.535}"
3.75,AUTO,51.624,271.261,-138.218,24.978,24.978,24.978,92.0,24.0,24.0,0.0,32.2,,,,,,,,,,,,,15.28,87.354,15.28,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,17.799749999539927,False,0,CLOCKWISE,{},"{""1"": 226.316, ""2"": 87.354, ""3"": 135.487, ""4"": 105.608, ""5"": 201.121, ""6"": 245.063}"
3.8,AUTO,50.759,270.428,-136.083,24.978,24.978,24.978,92.0,24.0,24.0,0.0,32.2,,,,,,,,,,,,,16.042,88.092,16.042,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,17.799749999539927,False,0,CLOCKWISE,{},"{""1"": 226.908, ""2"": 88.092, ""3"": 136.294, ""4"": 104.735, ""5"": 200.331, ""6"": 244.563}"
3.85,AUTO,49.927,269.564,-133.947,24.978,24.978,24.978,92.0,24.0,24.0,0.0,32.2,,,,,,,,,,,,,16.854,88.811,16.854,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,17.799749999539927,False,0,CLOCKWISE,{},"{""1"": 227.474, ""2"": 88.811, ""3"": 137.083, ""4"": 103.849, ""5"": 199.522, ""6"": 244.035}"
3.9,AUTO,49.127,268.67,-131.812,24.978,24.978,24.978,92.0,24.0,24.0,0.0,32.2,,,,,,,,,,,,,17.715,89.511,17.715,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,17.799749999539927,False,0,CLOCKWISE,{},"{""1"": 228.014, ""2"": 89.511, ""3"": 137.853, ""4"": 102.95, ""5"": 198.695, ""6"": 243.48}"
3.95,AUTO,48.354,267.752,-130.062,20.478,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,18.62,90.154,18.62,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,17.68275000358699,False,0,CLOCKWISE,{},"{""1"": 228.474, ""2"": 90.154, ""3"": 138.577, ""4"": 102.054, ""5"": 197.881, ""6"": 242.962}"
4.0,AUTO,47.604,266.815,-128.696,15.978,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,19.555,90.742,19.555,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,17.68275000358699,False,0,CLOCKWISE,{},"{""1"": 228.855, ""2"": 90.742, ""3"": 139.253, ""4"": 101.16, ""5"": 197.079, ""6"": 242.486}"
4.05,AUTO,46.871,265.865,-127.628,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,20.51,91.289,20.51,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,17.68275000358699,False,0,CLOCKWISE,{},"{""1"": 229.175, ""2"": 91.289, ""3"": 139.892, ""4"": 100.266, ""5"": 196.286, ""6"": 242.039}"
4.1,AUTO,46.157,264.901,-126.56,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,21.482,91.827,21.482,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,17.68275000358699,False,0,CLOCKWISE,{},"{""1"": 229.48, ""2"": 91.827, ""3"": 140.52, ""4"": 99.365, ""5"": 195.482, ""6"": 241.579}"
4.15,AUTO,45.46,263.924,-125.493,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,22.473,92.358,22.473,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,17.68275000358699,False,0,CLOCKWISE,{},"{""1"": 229.771, ""2"": 92.358, ""3"": 141.137, ""4"": 98.457, ""5"": 194.668, ""6"": 241.104}"
4.2,AUTO,44.782,262.934,-124.425,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,23.481,92.88,23.481,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,18.066292002913542,False,0,CLOCKWISE,{},"{""1"": 230.048, ""2"": 92.88, ""3"": 141.744, ""4"": 97.542, ""5"": 193.844, ""6"": 240.616}"
4.25,AUTO,44.122,261.932,-123.358,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,24.507,93.394,24.507,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,18.066292002913542,False,0,CLOCKWISE,{},"{""1"": 230.31, ""2"": 93.394, ""3"": 142.34, ""4"": 96.619, ""5"": 193.009, ""6"": 240.114}"
4.3,AUTO,43.481,260.917,-122.29,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,25.549,93.901,25.549,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,18.066292002913542,False,0,CLOCKWISE,{},"{""1"": 230.557, ""2"": 93.901, ""3"": 142.924, ""4"": 95.69, ""5"": 192.165, ""6"": 239.598}"
4.35,AUTO,42.859,259.891,-121.222,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,26.608,94.399,26.608,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,18.066292002913542,False,0,CLOCKWISE,{},"{""1"": 230.79, ""2"": 94.399, ""3"": 143.498, ""4"": 94.754, ""5"": 191.311, ""6"": 239.068}"
4.4,AUTO,42.256,258.853,-120.155,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.683,93.811,27.683,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,18.066292002913542,False,0,CLOCKWISE,{},"{""1"": 231.008, ""2"": 94.889, ""3"": 144.061, ""4"": 93.811, ""5"": 190.447, ""6"": 238.525}"
4.45,AUTO,41.68,257.801,-118.702,16.989,24.978,24.978,92.0,24.0,24.0,0.0,32.2,,,,,,,,,,,,,28.793,92.86,28.793,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,27.918542000406887,False,0,CLOCKWISE,{},"{""1"": 231.275, ""2"": 95.415, ""3"": 144.651, ""4"": 92.86, ""5"": 189.559, ""6"": 237.916}"
4.5,AUTO,41.137,256.73,-116.865,21.489,24.978,24.978,92.0,24.0,24.0,0.0,32.2,,,,,,,,,,,,,28.687,91.903,28.687,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,27.918542000406887,False,0,CLOCKWISE,{},"{""1"": 231.512, ""2"": 95.972, ""3"": 145.265, ""4"": 91.903, ""5"": 188.647, ""6"": 237.237}"
4.55,AUTO,40.635,255.64,-114.73,24.978,24.978,24.978,92.0,24.0,24.0,0.0,32.2,,,,,,,,,,,,,28.4,90.942,28.4,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,27.918542000406887,False,0,CLOCKWISE,{},"{""1"": 231.524, ""2"": 96.547, ""3"": 145.891, ""4"": 90.942, ""5"": 187.716, ""6"": 236.501}"
4.6,AUTO,40.174,254.532,-112.595,24.978,24.978,24.978,92.0,24.0,24.0,0.0,32.2,,,,,,,,,,,,,28.171,89.976,28.171,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,27.918542000406887,False,0,CLOCKWISE,{},"{""1"": 231.247, ""2"": 97.1, ""3"": 146.495, ""4"": 89.976, ""5"": 186.776, ""6"": 235.744}"
4.65,AUTO,39.755,253.408,-110.46,24.978,24.978,24.978,92.0,24.0,24.0,0.0,32.2,,,,,,,,,,,,,28.001,89.006,28.001,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,27.918542000406887,False,0,CLOCKWISE,{},"{""1"": 230.816, ""2"": 97.63, ""3"": 147.074, ""4"": 89.006, ""5"": 185.827, ""6"": 234.965}"
4.7,AUTO,39.377,252.269,-108.324,24.978,24.978,24.978,92.0,24.0,24.0,0.0,32.2,,,,,,,,,,,,,27.889,88.034,27.889,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,27.918542000406887,False,0,CLOCKWISE,{},"{""1"": 230.355, ""2"": 98.136, ""3"": 147.628, ""4"": 88.034, ""5"": 184.871, ""6"": 234.167}"
4.75,AUTO,39.035,251.119,-106.574,20.478,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.776,87.043,27.776,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.241875004256144,False,0,CLOCKWISE,{},"{""1"": 229.939, ""2"": 98.563, ""3"": 148.105, ""4"": 87.043, ""5"": 183.905, ""6"": 233.385}"
4.8,AUTO,38.72,249.961,-105.208,15.978,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.647,86.027,27.647,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.241875004256144,False,0,CLOCKWISE,{},"{""1"": 229.571, ""2"": 98.914, ""3"": 148.508, ""4"": 86.027, ""5"": 182.924, ""6"": 232.62}"
4.85,AUTO,38.427,248.797,-104.14,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.504,84.991,27.504,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.241875004256144,False,0,CLOCKWISE,{},"{""1"": 229.238, ""2"": 99.208, ""3"": 148.853, ""4"": 84.991, ""5"": 181.93, ""6"": 231.866}"
4.9,AUTO,38.156,247.628,-103.073,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.387,83.952,27.387,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.241875004256144,False,0,CLOCKWISE,{},"{""1"": 228.892, ""2"": 99.493, ""3"": 149.186, ""4"": 83.952, ""5"": 180.929, ""6"": 231.1}"
4.95,AUTO,37.906,246.455,-102.005,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.295,82.909,27.295,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.241875004256144,False,0,CLOCKWISE,{},"{""1"": 228.531, ""2"": 99.77, ""3"": 149.507, ""4"": 82.909, ""5"": 179.923, ""6"": 230.323}"
5.0,AUTO,37.678,245.276,-100.938,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.228,81.863,27.228,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.241875004256144,False,0,CLOCKWISE,{},"{""1"": 228.156, ""2"": 100.038, ""3"": 149.815, ""4"": 81.863, ""5"": 178.912, ""6"": 229.535}"
5.05,AUTO,37.473,244.094,-99.87,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.187,80.815,27.187,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.5447499967413,False,0,CLOCKWISE,{},"{""1"": 227.767, ""2"": 100.297, ""3"": 150.112, ""4"": 80.815, ""5"": 177.895, ""6"": 228.736}"
5.1,AUTO,37.289,242.908,-98.802,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.172,79.764,27.172,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.5447499967413,False,0,CLOCKWISE,{},"{""1"": 227.364, ""2"": 100.548, ""3"": 150.397, ""4"": 79.764, ""5"": 176.873, ""6"": 227.926}"
5.15,AUTO,37.128,241.719,-97.735,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.183,78.71,27.183,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.5447499967413,False,0,CLOCKWISE,{},"{""1"": 226.947, ""2"": 100.79, ""3"": 150.67, ""4"": 78.71, ""5"": 175.847, ""6"": 227.106}"
5.2,AUTO,36.988,240.527,-96.667,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.219,77.655,27.219,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.5447499967413,False,0,CLOCKWISE,{},"{""1"": 226.516, ""2"": 101.023, ""3"": 150.93, ""4"": 77.655, ""5"": 174.816, ""6"": 226.275}"
5.25,AUTO,36.871,239.333,-95.599,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.28,76.598,27.28,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.5447499967413,False,0,CLOCKWISE,{},"{""1"": 226.071, ""2"": 101.248, ""3"": 151.179, ""4"": 76.598, ""5"": 173.781, ""6"": 225.433}"
5.3,AUTO,36.776,238.137,-94.532,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.368,75.54,27.368,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.5447499967413,False,0,CLOCKWISE,{},"{""1"": 225.612, ""2"": 101.464, ""3"": 151.415, ""4"": 75.54, ""5"": 172.742, ""6"": 224.582}"
5.35,AUTO,36.704,236.939,-93.464,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.481,74.481,27.481,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.41250000108266,False,0,CLOCKWISE,{},"{""1"": 225.139, ""2"": 101.671, ""3"": 151.639, ""4"": 74.481, ""5"": 171.7, ""6"": 223.721}"
5.4,AUTO,36.654,235.74,-92.397,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.619,73.421,27.619,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.41250000108266,False,0,CLOCKWISE,{},"{""1"": 224.653, ""2"": 101.87, ""3"": 151.851, ""4"": 73.421, ""5"": 170.654, ""6"": 222.85}"
5.45,AUTO,36.626,234.54,-91.329,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.783,72.36,27.783,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.41250000108266,False,0,CLOCKWISE,{},"{""1"": 224.153, ""2"": 102.06, ""3"": 152.05, ""4"": 72.36, ""5"": 169.606, ""6"": 221.969}"
5.5,AUTO,36.62,233.34,-90.261,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.972,71.3,27.972,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.41250000108266,False,0,CLOCKWISE,{},"{""1"": 223.64, ""2"": 102.237, ""3"": 152.236, ""4"": 71.3, ""5"": 168.555, ""6"": 221.08}"
5.55,AUTO,36.637,232.14,-89.194,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.889,70.24,27.889,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.41250000108266,False,0,CLOCKWISE,{},"{""1"": 223.113, ""2"": 102.327, ""3"": 152.322, ""4"": 70.24, ""5"": 167.501, ""6"": 220.181}"
5.6,AUTO,36.677,230.941,-88.126,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.735,69.181,27.735,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,52.41250000108266,False,0,CLOCKWISE,{},"{""1"": 222.573, ""2"": 102.379, ""3"": 152.352, ""4"": 69.181, ""5"": 166.446, ""6"": 219.273}"
5.65,AUTO,36.738,229.743,-87.058,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.607,68.123,27.607,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,52.06625000573695,False,0,CLOCKWISE,{},"{""1"": 222.02, ""2"": 102.414, ""3"": 152.348, ""4"": 68.123, ""5"": 165.388, ""6"": 218.356}"
5.7,AUTO,36.822,228.546,-85.991,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.504,67.067,27.504,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,52.06625000573695,False,0,CLOCKWISE,{},"{""1"": 221.454, ""2"": 102.433, ""3"": 152.311, ""4"": 67.067, ""5"": 164.33, ""6"": 217.431}"
5.75,AUTO,36.928,227.35,-84.923,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.426,66.013,27.426,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,52.06625000573695,False,0,CLOCKWISE,{},"{""1"": 220.874, ""2"": 102.436, ""3"": 152.24, ""4"": 66.013, ""5"": 163.27, ""6"": 216.498}"
5.8,AUTO,37.057,226.157,-83.856,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.374,64.961,27.374,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,52.06625000573695,False,0,CLOCKWISE,{},"{""1"": 220.282, ""2"": 102.423, ""3"": 152.136, ""4"": 64.961, ""5"": 162.21, ""6"": 215.556}"
5.85,AUTO,37.207,224.967,-82.788,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.348,63.912,27.348,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,52.06625000573695,False,0,CLOCKWISE,{},"{""1"": 219.677, ""2"": 102.394, ""3"": 151.998, ""4"": 63.912, ""5"": 161.15, ""6"": 214.607}"
5.9,AUTO,37.38,223.779,-81.72,12.489,12.489,12.489,92.0,24.0,24.0,0.0,64.4,,,,,,,,,,,,,27.347,62.867,27.347,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,52.06625000573695,False,0,CLOCKWISE,{},"{""1"": 219.059, ""2"": 102.348, ""3"": 151.827, ""4"": 62.867, ""5"": 160.09, ""6"": 213.649}"
5.95,AUTO,37.567,222.594,-81.037,7.989,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,27.425,61.769,27.425,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,62.860707999789156,False,0,CLOCKWISE,{},"{""1"": 218.475, ""2"": 102.313, ""3"": 151.702, ""4"": 61.769, ""5"": 158.986, ""6"": 212.684}"
6.0,AUTO,37.76,221.41,-80.739,3.489,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,27.57,60.613,27.57,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,62.860707999789156,False,0,CLOCKWISE,{},"{""1"": 217.931, ""2"": 102.299, ""3"": 151.647, ""4"": 60.613, ""5"": 157.836, ""6"": 211.712}"
6.05,AUTO,37.952,220.225,-80.823,-1.011,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,27.775,59.401,27.775,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,62.860707999789156,False,0,CLOCKWISE,{},"{""1"": 217.433, ""2"": 102.301, ""3"": 151.661, ""4"": 59.401, ""5"": 156.641, ""6"": 210.739}"
6.1,AUTO,38.133,219.039,-81.281,-5.511,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,28.03,58.132,28.03,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,62.860707999789156,False,0,CLOCKWISE,{},"{""1"": 216.99, ""2"": 102.301, ""3"": 151.723, ""4"": 58.132, ""5"": 155.404, ""6"": 209.769}"
6.15,AUTO,38.299,217.85,-82.081,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,28.324,56.815,28.324,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,62.860707999789156,False,0,CLOCKWISE,{},"{""1"": 216.607, ""2"": 102.267, ""3"": 151.79, ""4"": 56.815, ""5"": 154.133, ""6"": 208.812}"
6.2,AUTO,38.448,216.659,-82.88,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,28.603,55.501,28.603,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,62.860707999789156,False,0,CLOCKWISE,{},"{""1"": 216.249, ""2"": 102.195, ""3"": 151.809, ""4"": 55.501, ""5"": 152.868, ""6"": 207.871}"
6.25,AUTO,38.58,215.467,-83.68,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,28.868,54.191,28.868,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,42.50766699988162,False,0,CLOCKWISE,{},"{""1"": 215.917, ""2"": 102.084, ""3"": 151.78, ""4"": 54.191, ""5"": 151.611, ""6"": 206.948}"
6.3,AUTO,38.695,214.272,-84.479,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,29.118,52.885,29.118,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,42.50766699988162,False,0,CLOCKWISE,{},"{""1"": 215.61, ""2"": 101.956, ""3"": 151.703, ""4"": 52.885, ""5"": 150.36, ""6"": 206.043}"
6.35,AUTO,38.794,213.076,-85.279,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,29.353,51.584,29.353,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,42.50766699988162,False,0,CLOCKWISE,{},"{""1"": 215.33, ""2"": 101.862, ""3"": 151.58, ""4"": 51.584, ""5"": 149.118, ""6"": 205.157}"
6.4,AUTO,38.876,211.879,-86.078,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,29.573,50.288,29.573,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,42.50766699988162,False,0,CLOCKWISE,{},"{""1"": 215.075, ""2"": 101.803, ""3"": 151.461, ""4"": 50.288, ""5"": 147.884, ""6"": 204.289}"
6.45,AUTO,38.941,210.681,-86.878,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,29.778,48.999,29.778,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,42.50766699988162,False,0,CLOCKWISE,{},"{""1"": 214.847, ""2"": 101.78, ""3"": 151.373, ""4"": 48.999, ""5"": 146.659, ""6"": 203.44}"
6.5,AUTO,38.99,209.482,-87.677,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,29.968,47.717,29.968,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,42.50766699988162,False,0,CLOCKWISE,{},"{""1"": 214.645, ""2"": 101.793, ""3"": 151.315, ""4"": 47.717, ""5"": 145.443, ""6"": 202.611}"
6.55,AUTO,39.022,208.282,-88.477,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,30.144,46.443,30.144,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,41.72895800002152,False,0,CLOCKWISE,{},"{""1"": 214.469, ""2"": 101.842, ""3"": 151.288, ""4"": 46.443, ""5"": 144.236, ""6"": 201.802}"
6.6,AUTO,39.037,207.082,-89.276,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,30.304,45.177,30.304,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,41.72895800002152,False,0,CLOCKWISE,{},"{""1"": 214.32, ""2"": 101.926, ""3"": 151.29, ""4"": 45.177, ""5"": 143.04, ""6"": 201.014}"
6.65,AUTO,39.035,205.882,-90.076,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,30.421,43.921,30.421,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,41.72895800002152,False,0,CLOCKWISE,{},"{""1"": 214.197, ""2"": 102.046, ""3"": 151.322, ""4"": 43.921, ""5"": 141.854, ""6"": 200.246}"
6.7,AUTO,39.017,204.683,-90.875,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,30.257,42.677,30.257,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,41.72895800002152,False,0,CLOCKWISE,{},"{""1"": 214.102, ""2"": 102.202, ""3"": 151.385, ""4"": 42.677, ""5"": 140.68, ""6"": 199.499}"
6.75,AUTO,38.982,203.483,-91.675,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,30.077,41.444,30.077,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,41.72895800002152,False,0,CLOCKWISE,{},"{""1"": 214.032, ""2"": 102.393, ""3"": 151.478, ""4"": 41.444, ""5"": 139.517, ""6"": 198.774}"
6.8,AUTO,38.93,202.284,-92.474,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,29.882,40.225,29.882,False,MANEUVERING,MANEUVERING,,,flexible_commitment_kept,5,41.72895800002152,False,0,CLOCKWISE,{},"{""1"": 213.99, ""2"": 102.619, ""3"": 151.601, ""4"": 40.225, ""5"": 138.367, ""6"": 198.071}"
6.85,AUTO,38.862,201.086,-93.274,-9.615,-9.615,-9.615,92.0,24.0,24.0,0.0,86.0,,,,,,,,,,,,,29.672,39.021,29.672,False,MANEUVERING,MANEUVERING,,,flexible_commitment_switched,5,73.90504200157011,False,0,CLOCKWISE,{},"{""1"": 213.974, ""2"": 102.879, ""3"": 151.753, ""4"": 39.021, ""5"": 137.229, ""6"": 197.391}"
